EntrySeqNo CPFile File isSelected
10 wing1009 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20010.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20011.tif 1
12 wing1011 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20012.tif 1
13 wing1012 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20013.tif 0
14 wing1013 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20014.tif 1
15 wing1014 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20015.tif 0
16 wing1015 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20016.tif 0
17 wing1016 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20017.tif 1
18 wing1017 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20018.tif 1
19 wing1018 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20019.tif 0
20 wing1019 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20020.tif 0
21 wing1020 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20021.tif 1
22 wing1021 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20022.tif 0
23 wing1022 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20023.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20024.tif 0
25 wing1024 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20025.tif 0
26 wing1025 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20026.tif 0
27 wing1026 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20027.tif 0
28 wing1027 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20028.tif 0
29 wing1028 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20029.tif 0
30 wing1029 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20030.tif 0
31 wing1030 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20031.tif 0
32 wing1031 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20032.tif 1
33 wing1032 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20033.tif 1
34 wing1033 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20034.tif 0
35 wing1034 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20035.tif 0
36 wing1035 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20036.tif 0
37 wing1036 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20037.tif 0
38 wing1037 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20038.tif 0
39 wing1038 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20039.tif 1
40 wing1039 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20040.tif 0
41 wing1040 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20041.tif 0
42 wing1041 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20042.tif 0
43 wing1042 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20043.tif 0
44 wing1043 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20044.tif 0
45 wing1044 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20045.tif 0
46 wing1045 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20046.tif 0
47 wing1046 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20047.tif 1
48 wing1047 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20048.tif 0
49 wing1048 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20049.tif 0
50 wing1049 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20050.tif 0
51 wing1050 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20051.tif 0
52 wing1051 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20052.tif 0
53 wing1052 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20053.tif 0
54 wing1053 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20054.tif 1
55 wing1054 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20055.tif 0
56 wing1055 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20056.tif 1
57 wing1056 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20057.tif 0
58 wing1057 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20058.tif 0
59 wing1058 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20059.tif 0
60 wing1059 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20060.tif 0
61 wing1060 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20061.tif 0
62 wing1061 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20062.tif 0
63 wing1062 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20063.tif 0
64 wing1063 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20064.tif 0
65 wing1064 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20065.tif 0
66 wing1065 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20066.tif 0
67 wing1066 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20067.tif 0
68 wing1067 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20068.tif 0
69 wing1068 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20069.tif 1
70 wing1069 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20070.tif 1
71 wing1070 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20071.tif 0
72 wing1071 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20072.tif 0
73 wing1072 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20073.tif 0
74 wing1073 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20074.tif 0
75 wing1074 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20075.tif 0
76 wing1075 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20076.tif 0
77 wing1076 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20077.tif 0
78 wing1077 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20078.tif 0
79 wing1078 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20079.tif 1
80 wing1079 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\F\small\dsdna6f_20080.tif 0
81 wing1000 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20081.tif 0
82 wing1001 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20082.tif 0
83 wing1002 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20083.tif 0
84 wing1003 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20084.tif 0
85 wing1004 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20085.tif 1
86 wing1005 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20086.tif 0
87 wing1006 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20087.tif 0
88 wing1007 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20088.tif 0
89 wing1008 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20089.tif 1
90 wing1009 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20090.tif 0
91 wing1010 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20091.tif 0
92 wing1011 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20092.tif 0
93 wing1012 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20093.tif 0
94 wing1013 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20094.tif 0
95 wing1014 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20095.tif 1
96 wing1015 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20096.tif 0
97 wing1016 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20097.tif 0
98 wing1017 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20098.tif 0
99 wing1018 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20099.tif 0
100 wing1019 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20100.tif 0
101 wing1020 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20101.tif 1
102 wing1021 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20102.tif 0
103 wing1022 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20103.tif 0
104 wing1023 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20104.tif 1
105 wing1024 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20105.tif 0
106 wing1025 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20106.tif 0
107 wing1026 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20107.tif 1
108 wing1027 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20108.tif 0
109 wing1028 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20109.tif 1
110 wing1029 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20110.tif 0
111 wing1030 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20111.tif 0
112 wing1031 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20112.tif 0
113 wing1032 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20113.tif 1
114 wing1033 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20114.tif 0
115 wing1034 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20115.tif 0
116 wing1035 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20116.tif 0
117 wing1036 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20117.tif 0
118 wing1037 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20118.tif 0
119 wing1038 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20119.tif 0
120 wing1039 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20120.tif 0
121 wing1040 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20121.tif 1
122 wing1041 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20122.tif 0
123 wing1042 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20123.tif 0
124 wing1043 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20124.tif 0
125 wing1044 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20125.tif 0
126 wing1045 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20126.tif 0
127 wing1046 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20127.tif 1
128 wing1047 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20128.tif 0
129 wing1048 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20129.tif 0
130 wing1049 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20130.tif 0
131 wing1050 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20131.tif 0
132 wing1051 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20132.tif 0
133 wing1052 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20133.tif 1
134 wing1053 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20134.tif 0
135 wing1054 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20135.tif 1
136 wing1055 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20136.tif 0
137 wing1056 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20137.tif 0
138 wing1057 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20138.tif 0
139 wing1058 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20139.tif 1
140 wing1059 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20140.tif 0
141 wing1060 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20141.tif 0
142 wing1061 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20142.tif 0
143 wing1062 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20143.tif 0
144 wing1063 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20144.tif 0
145 wing1064 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20145.tif 0
146 wing1065 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20146.tif 0
147 wing1066 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20147.tif 0
148 wing1067 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20148.tif 1
149 wing1068 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20149.tif 0
150 wing1069 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20150.tif 0
151 wing1070 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20151.tif 0
152 wing1071 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20152.tif 0
153 wing1072 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20153.tif 0
154 wing1073 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20154.tif 0
155 wing1074 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20155.tif 0
156 wing1075 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20156.tif 0
157 wing1076 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20157.tif 1
158 wing1077 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20158.tif 0
159 wing1078 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20159.tif 1
160 wing1079 D:\HoulesLab\projects\SDV\ds\DNA\Gen6\M\small\dsdna6m_20160.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30001.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30002.tif 0
3 wing1002 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30003.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30004.tif 0
5 wing1004 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30005.tif 0
6 wing1005 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30006.tif 0
7 wing1006 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30007.tif 0
8 wing1007 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30008.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30009.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30010.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30011.tif 1
12 wing1011 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30012.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30013.tif 0
14 wing1013 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30014.tif 0
15 wing1014 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30015.tif 0
16 wing1015 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30016.tif 0
17 wing1016 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30017.tif 1
18 wing1017 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30018.tif 1
19 wing1018 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30019.tif 0
20 wing1019 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30020.tif 0
21 wing1020 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30021.tif 0
22 wing1021 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30022.tif 0
23 wing1022 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30023.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30024.tif 0
25 wing1024 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30025.tif 1
26 wing1025 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30026.tif 0
27 wing1026 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30027.tif 0
28 wing1027 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30028.tif 0
29 wing1028 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30029.tif 0
30 wing1029 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30030.tif 0
31 wing1030 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30031.tif 0
32 wing1031 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30032.tif 1
33 wing1032 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30033.tif 0
34 wing1033 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30034.tif 0
35 wing1034 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30035.tif 0
36 wing1035 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30036.tif 0
37 wing1036 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30037.tif 1
38 wing1037 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30038.tif 0
39 wing1038 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30039.tif 1
40 wing1039 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30040.tif 0
41 wing1040 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30041.tif 0
42 wing1041 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30042.tif 0
43 wing1042 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30043.tif 0
44 wing1043 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30044.tif 0
45 wing1044 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30045.tif 0
46 wing1045 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30046.tif 0
47 wing1046 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30047.tif 0
48 wing1047 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30048.tif 0
49 wing1048 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30049.tif 0
50 wing1049 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30050.tif 0
51 wing1050 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30051.tif 0
52 wing1051 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30052.tif 0
53 wing1052 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30053.tif 0
54 wing1053 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30054.tif 1
55 wing1054 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30055.tif 0
56 wing1055 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30056.tif 0
57 wing1056 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30057.tif 1
58 wing1057 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30058.tif 0
59 wing1058 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30059.tif 1
60 wing1059 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30060.tif 0
61 wing1060 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30061.tif 1
62 wing1061 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30062.tif 0
63 wing1062 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30063.tif 0
64 wing1063 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30064.tif 0
65 wing1064 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30065.tif 0
66 wing1065 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30066.tif 0
67 wing1066 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30067.tif 0
68 wing1067 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30068.tif 1
69 wing1068 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30069.tif 0
70 wing1069 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30070.tif 0
71 wing1070 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30071.tif 0
72 wing1071 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30072.tif 0
73 wing1072 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30073.tif 0
74 wing1073 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30074.tif 1
75 wing1074 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30075.tif 1
76 wing1075 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30076.tif 1
77 wing1076 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30077.tif 0
78 wing1077 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30078.tif 0
79 wing1078 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30079.tif 1
80 wing1079 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\F\small\dsdna7f_30080.tif 0
81 wing1000 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20081.tif 1
82 wing1001 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20082.tif 0
83 wing1002 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20083.tif 1
84 wing1003 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20084.tif 0
85 wing1004 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20085.tif 0
86 wing1005 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20086.tif 0
87 wing1006 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20087.tif 0
88 wing1007 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20088.tif 1
89 wing1008 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20089.tif 0
90 wing1009 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20090.tif 0
91 wing1010 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20091.tif 0
92 wing1011 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20092.tif 0
93 wing1012 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20093.tif 0
94 wing1013 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20094.tif 1
95 wing1014 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20095.tif 0
96 wing1015 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20096.tif 0
97 wing1016 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20097.tif 0
98 wing1017 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20098.tif 0
99 wing1018 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20099.tif 0
100 wing1019 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20100.tif 0
101 wing1020 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20101.tif 0
102 wing1021 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20102.tif 0
103 wing1022 D:\HoulesLab\projects\SDV\ds\DNA\Gen7\M\small\dsdna7m_20103.tif 1
