"","pop","sex","ind","block","new_ID","pop_yr","Tail","Tube_ID","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","CSize","up_diff_m","up_diff_f","up_reg","dn_diff_m","dn_diff_f","dn_reg","ds_proj"
"426","fvw","M","0557","2","fvw_M_2_0557","fvw14","Left","fvw_M_0557",-0.05169933,-0.112225315,-0.217902945,-0.03244052,-0.23597035,0.013832925,-0.146379595,0.09354346,0.12228147,0.06255111,0.1916738,0.048460645,0.00279601,-0.05913817,-0.00313052,-0.01780686,0.083513765,0.00117298,0.081598755,0.01820828,0.14892717,0.020399685,0.17133133,-0.012592585,0.197614305,-0.0256167,0.183733175,-0.074369895,0.146976815,-0.106081025,0.09945492,-0.121735165,0.049550185,-0.12583816,-0.00028812,-0.12146186,-0.09592757,-0.10203541,-0.141818415,-0.086969895,-0.185971875,-0.0629614,-0.23331996,-0.00416769,-0.21784966,0.053252995,-0.187285585,0.076789795,-0.10140538,0.101392845,-0.05279849,0.102212455,-0.002586575,0.09750184,0.059014815,0.08701963,0.15502589,0.03403106,0.19351816,0.02519632,-0.027787515,-0.0798767,0.0553487,-0.039807515,0.11249271,-0.024997755,-0.14896458,-0.022366585,-0.076516275,-0.016703385,0.040332215,-0.00891802,0.13713584,0.00238383,-0.175552195,0.026146015,-0.11889521,0.031746575,-0.05401135,0.032824805,0.01801334,0.029296945,0.114347505,0.01885334,-0.09450007,0.07992607,-0.04173746,0.071160735,0.018130805,0.06050176,0.077145855,0.04560613,0.155068825,0.06338263,-0.00272733,-0.039284245,4.33425,-0.00123628600810392,-0.000640069413847716,-7.78603188456388e-05,-0.000534947333218072,-0.000820696840364025,-9.4568342694679e-05,-0.335301004867029
"427","cmo","M","0561","2","cmo_M_2_0561","cmo14","Left","cmo_M_0561",-0.053110675,-0.116625855,-0.21714819,-0.02785034,-0.23188551,0.01901749,-0.148396015,0.09397673,0.122281075,0.06296475,0.190845305,0.05148601,0.00443338,-0.06614491,-0.00130293,-0.018517395,0.090756555,-0.000445495,0.089699345,0.017201285,0.14503212,0.02113375,0.167682905,-0.011881685,0.19268137,-0.023831265,0.18015844,-0.071911925,0.14599976,-0.104707155,0.099232695,-0.12352433,0.048817665,-0.128482965,-0.00153721,-0.12509722,-0.09797222,-0.106342425,-0.14383755,-0.08932089,-0.186148365,-0.062094865,-0.22954993,-0.00288309,-0.217061565,0.05164045,-0.1878017,0.07581383,-0.10283272,0.10367341,-0.05388726,0.105326175,-0.00340533,0.10047563,0.05827974,0.08927546,0.15509815,0.03683493,0.191928045,0.02688111,-0.026708555,-0.08719486,0.05406122,-0.04498051,0.10963657,-0.026191565,-0.14738701,-0.021967175,-0.07480751,-0.01747707,0.0426586,-0.01160807,0.13872792,0.001815355,-0.17058096,0.029545045,-0.114898705,0.033142135,-0.051356315,0.0330266,0.01919085,0.030417335,0.11349816,0.01876814,-0.09671781,0.08162638,-0.044228095,0.07322924,0.01536334,0.06271677,0.073963325,0.047468375,0.1544564,0.06493485,-0.00192081,-0.04331016,4.39325,-0.000866287808122762,-0.000334096249587333,-1.02064634941891e-05,-0.000782730063690049,-0.00101615424347481,-0.000127872054433681,-0.318157860143218
"428","cmo","M","0564","2","cmo_M_2_0564","cmo14","Right","cmo_M_0564",-0.055995215,-0.110527515,-0.22021488,-0.027457915,-0.237569895,0.019437615,-0.154021425,0.090477325,0.119104715,0.060123355,0.1952342,0.047393865,0.005672385,-0.056108395,-0.002107335,-0.01797664,0.095421165,-0.000461705,0.093425365,0.016607335,0.1528986,0.017709275,0.173179995,-0.01137559,0.197481645,-0.02066173,0.178381755,-0.070479965,0.1427347,-0.100575025,0.096950785,-0.11775034,0.04781419,-0.122679935,-0.001620765,-0.119519685,-0.096667475,-0.101226765,-0.14194757,-0.085750295,-0.18509751,-0.061427245,-0.23352724,-0.004889475,-0.220237115,0.053733255,-0.188906525,0.076520005,-0.103301355,0.09894072,-0.055388035,0.098841835,-0.00596558,0.093290925,0.054666515,0.082479965,0.15215554,0.037010755,0.196030195,0.023565935,-0.02997279,-0.078193995,0.0549431,-0.03784555,0.11319698,-0.02219643,-0.14941957,-0.01959418,-0.075295715,-0.015894355,0.044634075,-0.010930955,0.14298972,0.00183356,-0.174320565,0.02897067,-0.1166271,0.031272765,-0.05091796,0.02986949,0.02203454,0.02696294,0.1194552,0.01705478,-0.100426515,0.07506752,-0.045713895,0.06585043,0.016398775,0.05550366,0.077843405,0.04140266,0.15468425,0.0618048,-0.002069755,-0.038201775,4.147,-0.00259993673873185,-0.00184427214574487,-0.00021122809128735,8.89336400686251e-05,-0.000208131982909893,-3.61522178530464e-05,-0.484399351581234
"429","cmo","M","0565","2","cmo_M_2_0565","cmo14","Left","cmo_M_0565",-0.052806995,-0.11529454,-0.216633735,-0.029940655,-0.231949425,0.02084063,-0.14722143,0.096161795,0.121110375,0.063771705,0.19205573,0.05171943,0.009864665,-0.059482445,-0.00150455,-0.019035785,0.08682951,-0.00045747,0.084016265,0.018161555,0.147093525,0.020808305,0.164779195,-0.013524885,0.19340293,-0.02227442,0.181575245,-0.072743865,0.148353085,-0.107131695,0.100514035,-0.12676566,0.04937172,-0.128963575,-0.000832375,-0.123951235,-0.09749856,-0.105816475,-0.143847725,-0.08971187,-0.186885845,-0.062887575,-0.229819135,-0.002793305,-0.217813455,0.052553025,-0.188737775,0.07768589,-0.102467035,0.104423615,-0.053309875,0.10524406,-0.00271344,0.100199015,0.059233955,0.08910925,0.15557947,0.035012385,0.19252498,0.025580755,-0.027594785,-0.084034565,0.052385495,-0.042296345,0.10801771,-0.02614975,-0.147284875,-0.02413408,-0.07505603,-0.019728525,0.04147797,-0.01090887,0.137565785,0.00146749,-0.171713935,0.02901124,-0.115820245,0.031890075,-0.052075355,0.031872675,0.018645845,0.028533625,0.113256555,0.01912173,-0.097262715,0.07943012,-0.044360385,0.0712765,0.01553216,0.06095835,0.074819115,0.047124315,0.154553295,0.06601061,0.00265105,-0.039940555,4.34425,-0.000646087527369138,-0.000138112481971473,-4.72515040402946e-06,-0.000812938866545284,-0.00106589358762194,-0.000130312524048209,-0.295486508765178
"430","cmo","M","0569","2","cmo_M_2_0569","cmo14","Right","cmo_M_0569",-0.056029925,-0.108733625,-0.222031295,-0.02793883,-0.23805397,0.01693337,-0.151569785,0.09049664,0.12053151,0.05980678,0.193970895,0.048353705,0.00388181,-0.05751922,0.002061515,-0.0161506,0.09257155,3.535e-06,0.09104916,0.016064535,0.147134065,0.017683205,0.17431433,-0.01227303,0.198441335,-0.02080924,0.18220859,-0.073093095,0.144923075,-0.10295662,0.098216095,-0.11876571,0.048916505,-0.122709805,-0.000427275,-0.118645025,-0.09529313,-0.09956444,-0.140699565,-0.084851315,-0.184673865,-0.06198819,-0.23500879,-0.005689715,-0.21846751,0.053010805,-0.187469755,0.07583054,-0.10209407,0.098983495,-0.05406745,0.099107025,-0.004498865,0.093713555,0.056304725,0.082954945,0.15303617,0.0351361,0.19607076,0.022934315,-0.029445425,-0.07777019,0.05595826,-0.03919807,0.114271785,-0.02418043,-0.15024684,-0.019596115,-0.075916635,-0.01465032,0.044245715,-0.01004616,0.142506335,0.0013274,-0.175308725,0.02711755,-0.118429395,0.03079345,-0.05349982,0.031196155,0.018629445,0.028550405,0.11487108,0.01655491,-0.09927789,0.076594505,-0.045895335,0.06797359,0.014699805,0.057756455,0.07457371,0.04355231,0.154866995,0.06225398,0.000150085,-0.037553525,4.213,-0.00221104461430407,-0.001540226280019,-0.000190184717767641,-1.46005287028004e-06,-0.000279535150588336,-4.27694615480267e-05,-0.455679514991821
"431","pho","M","0571","2","pho_M_2_0571","pho14","Left","pho_M_0571",-0.04905236,-0.1166087,-0.22261383,-0.03480696,-0.23853693,0.01382997,-0.14405141,0.09293552,0.11748198,0.06273577,0.18980877,0.05366754,0.00608975,-0.06077111,-0.00152418,-0.01819793,0.09004617,0.00192913,0.08772953,0.0198021,0.14916566,0.02306019,0.16742824,-0.00792145,0.19494785,-0.01988552,0.1795222,-0.06652822,0.14490401,-0.10101813,0.1004563,-0.11751533,0.05071677,-0.12362585,0.00111641,-0.12243181,-0.09279618,-0.10887858,-0.14263818,-0.09443421,-0.1874452,-0.07062716,-0.23506007,-0.01042628,-0.21906789,0.05317163,-0.18589654,0.0769735,-0.09745367,0.10051579,-0.05177664,0.10126738,-0.00079458,0.09690974,0.05600762,0.0874713,0.15172223,0.03872792,0.19274305,0.03113206,-0.02447635,-0.08541355,0.05423108,-0.0396257,0.10912024,-0.02265588,-0.15242571,-0.02649592,-0.07696737,-0.01998186,0.04237332,-0.00885205,0.14087595,0.0049149,-0.17637609,0.02352353,-0.1182932,0.02830038,-0.05329252,0.03028762,0.01797752,0.02890391,0.11584862,0.02122844,-0.09244968,0.07945031,-0.03904179,0.07103805,0.01818935,0.06038133,0.07511622,0.04600044,0.14971647,0.06915956,-0.00130491,-0.04061579,3.317,-0.00116138865434464,-0.000517688401355427,-7.90730254955827e-05,-0.000732641882958524,-0.000991083989309261,-0.000121114660486738,-0.336408308297657
"432","cmo","M","0573","2","cmo_M_2_0573","cmo14","Right","cmo_M_0573",-0.050845275,-0.10922298,-0.223482225,-0.026702795,-0.240910695,0.016581355,-0.15050681,0.09067948,0.119730425,0.060734125,0.193557305,0.047210295,0.01220776,-0.05628777,0.00544842,-0.01699012,0.096512185,-0.00092426,0.09396397,0.015470765,0.146919605,0.01743673,0.169404795,-0.0132632,0.195936825,-0.02261257,0.179743565,-0.07165414,0.143819465,-0.102244785,0.097417315,-0.119322155,0.04796144,-0.12247754,-0.00132763,-0.117930865,-0.096072895,-0.098818995,-0.14130369,-0.083813105,-0.18504477,-0.06078208,-0.236859835,-0.005634215,-0.219724805,0.05445327,-0.187915235,0.07621524,-0.1026423,0.09899465,-0.05469394,0.09987687,-0.00503974,0.09547662,0.055923045,0.08541663,0.15121634,0.03427001,0.194365585,0.024208325,-0.024643845,-0.079209635,0.056405645,-0.03992036,0.11229656,-0.024825915,-0.15068416,-0.01881217,-0.07588663,-0.015168315,0.04515325,-0.01155931,0.14311081,0.001353055,-0.17703682,0.025917325,-0.11973795,0.029106365,-0.054375,0.02916449,0.018209635,0.02702437,0.11513435,0.016185785,-0.09897573,0.076759275,-0.045681795,0.06877,0.0147279,0.058357375,0.07414981,0.043082495,0.154697075,0.063025835,0.00537866,-0.037593465,4.018,-0.00204492108560684,-0.00138864348288694,-0.000208239274775773,-3.36517304958557e-05,-0.000297469360404051,-3.3066831558517e-05,-0.455186852447611
"433","cmo","M","0574","2","cmo_M_2_0574","cmo14","Right","cmo_M_0574",-0.05551136,-0.109460485,-0.22360471,-0.02533935,-0.23776221,0.01686838,-0.146078405,0.090020775,0.12122013,0.05934227,0.19408057,0.048775295,-0.00313328,-0.054964475,-0.00722376,-0.01618797,0.09443497,0.001999315,0.092759905,0.016535535,0.147404315,0.01857265,0.175335295,-0.010996765,0.200399565,-0.022772455,0.18233931,-0.073304355,0.14587294,-0.103897045,0.099098125,-0.1198924,0.049723655,-0.122564545,0.000361425,-0.11842184,-0.095010015,-0.10124772,-0.14077005,-0.08702359,-0.184730065,-0.063499535,-0.234074915,-0.00630332,-0.21866244,0.052793875,-0.18700419,0.074842705,-0.10155694,0.096900725,-0.053640805,0.097143935,-0.004065345,0.09209527,0.056831125,0.0818177,0.15443391,0.035702615,0.19695709,0.025626685,-0.03236125,-0.07505328,0.05479471,-0.035725895,0.114118095,-0.0223335,-0.1525247,-0.018761535,-0.07763178,-0.01464915,0.04342028,-0.008493105,0.14370472,0.00290823,-0.174733345,0.027523225,-0.117788845,0.030885905,-0.052848225,0.03044468,0.01923136,0.027695285,0.11552643,0.01747699,-0.096335005,0.07451043,-0.043747245,0.066482355,0.0157838,0.05616238,0.074708245,0.042495705,0.155023415,0.061517195,-0.00676451,-0.03624779,4.097,-0.00245349738133884,-0.00172854933755442,-0.000189108852020047,-3.26877033613197e-06,-0.000298570278501227,-4.81737430056295e-05,-0.465406883031602
"434","pho","M","0575","2","pho_M_2_0575","pho14","Right","pho_M_0575",-0.05160474,-0.10517678,-0.21799452,-0.032881435,-0.238769905,0.01115875,-0.157458335,0.0849044,0.11941575,0.06094077,0.194695565,0.04949023,0.004212055,-0.054540955,-0.004120045,-0.01559342,0.095698485,0.001138505,0.095073915,0.017760155,0.15372959,0.01893915,0.172437815,-0.010982785,0.19985686,-0.018811395,0.18385394,-0.067584895,0.14646805,-0.10133603,0.098125105,-0.11741019,0.047447685,-0.11899025,-0.002242275,-0.11383831,-0.092159915,-0.096258425,-0.13738587,-0.082614555,-0.181749975,-0.06165292,-0.23330667,-0.01177439,-0.223484025,0.0449751,-0.194528355,0.068478645,-0.1089336,0.09441483,-0.061224715,0.096003415,-0.01067221,0.092319345,0.054784135,0.08283635,0.15380384,0.035920095,0.196471505,0.02590076,-0.02727596,-0.075001405,0.05517371,-0.036632715,0.112596405,-0.022662645,-0.14952365,-0.02132872,-0.078454935,-0.015069745,0.04374271,-0.009441185,0.144000255,0.002825795,-0.175751325,0.02444325,-0.11506231,0.02965138,-0.04701479,0.030894145,0.025663445,0.029742295,0.12197647,0.01830349,-0.10523473,0.073554975,-0.04959671,0.067168025,0.014851965,0.05794373,0.077413485,0.043991705,0.154993025,0.061676035,-0.0029362,-0.03579217,3.9555,-0.0031269452822444,-0.00228926623781227,-0.000260910413192934,0.000473418190589924,0.000130393624243383,1.29215559728813e-05,-0.536917902931642
"435","fvw","M","0577","2","fvw_M_2_0577","fvw14","Left","fvw_M_0577",-0.050043825,-0.115361005,-0.217085765,-0.03255149,-0.232844115,0.015287725,-0.148594375,0.09489879,0.124163505,0.06113335,0.191168145,0.04673856,0.006610055,-0.058354935,-0.00473451,-0.01741976,0.08341468,0.000463205,0.081417465,0.019278585,0.15042833,0.01898729,0.17020926,-0.011587905,0.192575035,-0.025081815,0.181170765,-0.073260985,0.146824095,-0.10626033,0.0995864,-0.124064225,0.04924563,-0.12806026,-0.000822055,-0.123820255,-0.09678673,-0.104785835,-0.142929185,-0.08936717,-0.186735555,-0.064067685,-0.231073025,-0.004053445,-0.21662708,0.05136986,-0.187677905,0.076252535,-0.102235185,0.10443958,-0.053073185,0.10519022,-0.00268307,0.099205965,0.058652855,0.086958705,0.155297165,0.034924915,0.192573685,0.02392108,-0.02558628,-0.082791755,0.054743165,-0.03819985,0.11144064,-0.021803375,-0.14848485,-0.023073875,-0.076330005,-0.016909375,0.040094755,-0.00899593,0.13684182,0.001999095,-0.17430323,0.028607145,-0.11773184,0.03358457,-0.05303807,0.03500144,0.01895689,0.031233175,0.114820515,0.01897763,-0.097091415,0.080622005,-0.043463115,0.07212989,0.017246305,0.06080342,0.07688746,0.04468208,0.156100195,0.061775325,-0.000494455,-0.03859488,4.22575,-0.00108827632019826,-0.000525989697808637,-5.36265333484161e-05,-0.000631016106916364,-0.000911120946454897,-0.000102805470143421,-0.313478384582174
"436","pho","M","0577","2","pho_M_2_0577","pho14","Right","pho_M_0577",-0.053280555,-0.107591525,-0.219036695,-0.03122498,-0.23750975,0.015441395,-0.15666938,0.085944555,0.12169941,0.061705025,0.195404975,0.05249975,0.00653201,-0.054001765,0.003101135,-0.018334285,0.09289502,0.00015498,0.089853085,0.01641528,0.14988808,0.0207347,0.172071425,-0.00921489,0.19972192,-0.019029545,0.182705095,-0.066442335,0.14544123,-0.100681585,0.098741925,-0.115932405,0.048041685,-0.1188424,-0.002433885,-0.115231825,-0.095032295,-0.099103495,-0.141442755,-0.084733645,-0.18349368,-0.063003725,-0.23345947,-0.008094115,-0.221860275,0.047985655,-0.19255086,0.070807725,-0.10807771,0.09507409,-0.06032663,0.096596845,-0.00992958,0.0930844,0.05542182,0.083985015,0.155747825,0.036800755,0.198480955,0.02832695,-0.026962715,-0.07582959,0.05705215,-0.03684953,0.113665745,-0.023694145,-0.14729494,-0.022712835,-0.072841455,-0.01726762,0.04676317,-0.01068621,0.143182095,0.00339845,-0.175375945,0.0248404,-0.117544195,0.027829095,-0.05088554,0.027410275,0.019989685,0.025267305,0.11725501,0.018225275,-0.103753515,0.07285965,-0.04956397,0.065231425,0.01289911,0.05595195,0.0743107,0.04350919,0.156139185,0.06486447,0.002321345,-0.03644217,3.7755,-0.00258615065817857,-0.00188738828888949,-0.000230629890844055,0.00023739087704818,-5.62405452209631e-05,-9.10427925580165e-06,-0.494465454888675
"437","fvw","M","0584","2","fvw_M_2_0584","fvw14","Left","fvw_M_0584",-0.04509548,-0.11705683,-0.220136375,-0.02985963,-0.235421675,0.022543685,-0.1460372,0.097939525,0.116715065,0.06214334,0.18834908,0.04856368,0.012557325,-0.05920993,0.00322116,-0.019974035,0.091866825,-0.000680535,0.08982615,0.016513615,0.14830909,0.019648755,0.169035075,-0.01002933,0.19433644,-0.022743765,0.1778871,-0.071084065,0.14350365,-0.102428715,0.09762703,-0.1211759,0.04782383,-0.12828767,-0.00255079,-0.12462464,-0.09833049,-0.10428374,-0.144098765,-0.08809881,-0.187781645,-0.06298539,-0.233330045,-0.00364191,-0.22041045,0.053830405,-0.190793895,0.07921533,-0.10375431,0.10429431,-0.054921585,0.10358036,-0.004961505,0.096989085,0.056044125,0.084733955,0.15262211,0.03463444,0.19178727,0.026026375,-0.02143835,-0.084783165,0.057148855,-0.04061743,0.112601025,-0.024163885,-0.149045975,-0.022746115,-0.075799775,-0.01877823,0.04292147,-0.01300751,0.13870255,0.002284635,-0.17313839,0.030941275,-0.116462795,0.033415945,-0.051887105,0.032077665,0.019734185,0.028148555,0.11549368,0.017845665,-0.09566134,0.080724475,-0.043082535,0.07041945,0.01648239,0.058152275,0.0754023,0.042846665,0.15058986,0.06396302,0.00355283,-0.04121528,4.061,-0.00115166407163047,-0.000535755228227637,-9.99707430912315e-05,-0.000731705267384509,-0.000965553733980289,-0.00012023150327637,-0.342868028855526
"438","pho","M","0590","2","pho_M_2_0590","pho14","Left","pho_M_0590",-0.04239594,-0.11663748,-0.21948893,-0.033201895,-0.236081625,0.01791215,-0.14861603,0.094420205,0.119370425,0.063608575,0.189846945,0.052709085,0.008143115,-0.060603245,-0.002863715,-0.01855648,0.089654985,0.00065007,0.08635792,0.01820093,0.14569194,0.02147606,0.16570359,-0.00859193,0.19406026,-0.01840851,0.18328617,-0.068140345,0.15014663,-0.104170205,0.10360738,-0.12428994,0.053864335,-0.12753597,0.00506287,-0.12358943,-0.0882175,-0.107996775,-0.13838747,-0.09306123,-0.18348318,-0.06868673,-0.23288218,-0.0086717,-0.21874111,0.052996675,-0.186860005,0.078434835,-0.10149752,0.10265326,-0.055327105,0.10327377,-0.005954735,0.09860617,0.05686979,0.087994335,0.1502963,0.03773071,0.191356595,0.02726282,-0.02120256,-0.08416172,0.05528385,-0.03936271,0.108835625,-0.022447805,-0.149908935,-0.02418729,-0.077489915,-0.018612185,0.041620415,-0.01046301,0.138220695,0.00450352,-0.174602585,0.026625555,-0.11731405,0.03012394,-0.05219564,0.030698945,0.017673605,0.028600095,0.11331054,0.019599765,-0.102382255,0.079218345,-0.048505255,0.07070926,0.012301375,0.060243205,0.072267825,0.04631116,0.152278765,0.06720993,-0.000713685,-0.040396785,3.6425,-0.00103006889018281,-0.000460799527129785,-6.00614715621693e-05,-0.000606895862442336,-0.000866389854415235,-0.000110315542122492,-0.328814368284255
"439","cmo","M","0591","2","cmo_M_2_0591","cmo14","Left","cmo_M_0591",-0.05171873,-0.115274385,-0.21879719,-0.03250831,-0.23402071,0.01854607,-0.140011525,0.097802495,0.11919757,0.06180123,0.191647865,0.05023367,0.005703635,-0.05864034,-0.003931645,-0.018275625,0.0895831,-0.000172295,0.086676205,0.016792255,0.145897195,0.01911132,0.17154412,-0.010817095,0.19578619,-0.021954395,0.179781275,-0.07150578,0.145693835,-0.103779385,0.099483525,-0.123008835,0.04918981,-0.126921925,-0.00086694,-0.12298578,-0.097418125,-0.10619324,-0.14412995,-0.09120348,-0.18813043,-0.06524047,-0.232460265,-0.00446226,-0.21804486,0.051757635,-0.188801185,0.076704315,-0.10290854,0.104206955,-0.053803435,0.104686385,-0.00348549,0.0986537,0.057825255,0.0864419,0.153874855,0.033816635,0.19313656,0.024479155,-0.028010555,-0.081665765,0.05515569,-0.039526055,0.11259016,-0.023540995,-0.149268315,-0.022700895,-0.07633866,-0.01668067,0.04166043,-0.010946675,0.138518945,0.00200967,-0.174007835,0.02891814,-0.117821675,0.03128437,-0.053773215,0.03076834,0.01729641,0.02761743,0.11232006,0.017525605,-0.09065146,0.082740805,-0.03955171,0.07240884,0.018377925,0.059915405,0.07579308,0.04483735,0.153322015,0.064531565,-0.00210326,-0.03958659,4.16325,-0.00102329876479693,-0.000434025609914954,-5.96209327246082e-05,-0.000856002995280095,-0.00109663756030344,-0.000140241179859048,-0.31333988240622
"440","cmo","M","0592","2","cmo_M_2_0592","cmo14","Left","cmo_M_0592",-0.04900515,-0.116699245,-0.22145715,-0.033043665,-0.23934841,0.013507135,-0.125725675,0.10044141,0.11657969,0.06522479,0.188950955,0.05223911,0.010663935,-0.05862906,0.003590825,-0.01721064,0.08728109,0.000548665,0.086000715,0.01776825,0.141713385,0.02005172,0.16602925,-0.01324182,0.192695305,-0.02207856,0.18176503,-0.07322724,0.1467191,-0.105407135,0.10011577,-0.124784755,0.049211785,-0.13063439,-0.00131142,-0.125636005,-0.097549835,-0.105235675,-0.1439986,-0.089906375,-0.18857601,-0.065122585,-0.23665932,-0.00516801,-0.22035954,0.053670255,-0.189399865,0.0775019,-0.102792035,0.103610655,-0.053636865,0.104416475,-0.003079675,0.098969915,0.058688485,0.087453205,0.15517093,0.03420996,0.19035054,0.02633674,-0.02550681,-0.08393099,0.05384728,-0.04105852,0.109351285,-0.025105905,-0.15052122,-0.022764415,-0.07767018,-0.01625015,0.040218885,-0.010914585,0.135667335,0.002029275,-0.17724102,0.025391235,-0.12109834,0.03104272,-0.05679289,0.03250966,0.014693915,0.030414985,0.11010503,0.018443545,-0.08006144,0.082483765,-0.031841235,0.07257479,0.022805775,0.061055115,0.07679812,0.04630302,0.150616135,0.06673658,0.00400214,-0.038885145,3.478,-5.24941219759505e-05,0.000488518220545926,-9.96638695140427e-06,-0.00137208968281517,-0.00160449091927576,-0.000191654904258698,-0.234218465668023
"441","cmo","M","0595","2","cmo_M_2_0595","cmo14","Right","cmo_M_0595",-0.05330502,-0.11041867,-0.22040509,-0.03073628,-0.23630102,0.01739332,-0.15441669,0.08899051,0.12058132,0.06041728,0.19448761,0.04552228,-0.00272127,-0.05798997,-0.00891082,-0.01541264,0.09619243,0.00057507,0.09557402,0.01683769,0.15439913,0.01746321,0.17058964,-0.01236113,0.19546737,-0.02276926,0.18024095,-0.07192019,0.14457374,-0.10366627,0.09737142,-0.11719672,0.04832576,-0.12106026,-0.00086929,-0.11837137,-0.09587262,-0.10120564,-0.14139744,-0.08659325,-0.18531067,-0.06325045,-0.23436282,-0.00590738,-0.21736117,0.05132781,-0.18718033,0.07453348,-0.10252952,0.09922133,-0.05449028,0.10023669,-0.00480954,0.09575652,0.05614236,0.08551022,0.15101946,0.0335044,0.19603613,0.02248042,-0.0299014,-0.07770286,0.0533451,-0.03681817,0.11091852,-0.02291746,-0.15048487,-0.02068449,-0.07609914,-0.01462539,0.04399814,-0.00824778,0.14417786,0.00139766,-0.17284509,0.02819765,-0.11510492,0.03135631,-0.04926688,0.03098585,0.02384405,0.02890473,0.12139959,0.01715249,-0.10149282,0.07526491,-0.0460661,0.06897538,0.01674402,0.05939775,0.07857001,0.04431004,0.15563041,0.06166551,-0.00812422,-0.03752285,4.475,-0.00271281981421776,-0.00192653271871,-0.000189196346919614,0.000147016383634093,-0.000173816132547341,-2.64148551942177e-05,-0.483802981709979
"442","fvw","M","0599","2","fvw_M_2_0599","fvw14","Left","fvw_M_0599",-0.048351085,-0.115957545,-0.217985925,-0.02914276,-0.232298135,0.019459595,-0.148358845,0.097060615,0.123975145,0.05962226,0.19039903,0.04784675,0.005680125,-0.062619705,-0.00317409,-0.018846655,0.089948275,-0.00025362,0.088789745,0.017214035,0.13926343,0.019827705,0.17080878,-0.010400825,0.19754882,-0.02422046,0.18163081,-0.072179035,0.14649817,-0.10368377,0.09983735,-0.121118065,0.049924935,-0.127070905,-0.000390725,-0.123960195,-0.09668006,-0.104889375,-0.142874235,-0.089095495,-0.186551615,-0.063339395,-0.23016763,-0.00310507,-0.21774568,0.0531455,-0.18877044,0.07879665,-0.10192496,0.104929765,-0.05288077,0.104252325,-0.00277971,0.09740197,0.05835516,0.08485978,0.15595093,0.0360009,0.19467367,0.026147055,-0.024596015,-0.08397975,0.05663518,-0.04167331,0.11272802,-0.024434085,-0.14845336,-0.021470345,-0.075614045,-0.01730982,0.042291425,-0.01154268,0.13889907,0.00207582,-0.17114756,0.0287928,-0.11621264,0.031822325,-0.05356768,0.031156455,0.015982445,0.02840956,0.10886581,0.017794525,-0.09793123,0.08231558,-0.046514815,0.072292635,0.01189443,0.06076658,0.069710335,0.046193245,0.156078285,0.06385492,-0.00139813,-0.041746495,4.08325,-0.00104590586617042,-0.000558019545244474,-6.03910710459158e-05,-0.000663442827438602,-0.000870761739601866,-0.000111055544603918,-0.329795549045998
"443","cmo","M","0603","2","cmo_M_2_0603","cmo14","Right","cmo_M_0603",-0.051917855,-0.109591635,-0.221763635,-0.02832494,-0.240497715,0.019267375,-0.155309775,0.09053201,0.12263931,0.055888105,0.1931324,0.046883365,0.00796781,-0.053279265,0.00292748,-0.014531755,0.092557945,-0.000850935,0.09013372,0.015144965,0.15078751,0.01788156,0.17416388,-0.010572465,0.199635245,-0.02001164,0.182696095,-0.07339351,0.14420409,-0.101528245,0.09749817,-0.115730385,0.04868517,-0.121190495,-0.00051923,-0.11842263,-0.09506947,-0.099024465,-0.140137745,-0.08377762,-0.183925585,-0.06118295,-0.235892635,-0.00666593,-0.22101827,0.055124855,-0.188947995,0.0779984,-0.10235943,0.097800205,-0.05461544,0.096536055,-0.005386135,0.09039697,0.055072755,0.07944189,0.15237661,0.03507854,0.195543675,0.022277495,-0.02648799,-0.07715591,0.056931305,-0.035580945,0.11499734,-0.021882555,-0.15026775,-0.01770879,-0.075972695,-0.01287537,0.04393988,-0.00924683,0.14183989,0.0017498,-0.177609885,0.02970552,-0.119735755,0.03220188,-0.053860185,0.030447875,0.019142995,0.02596374,0.116904485,0.016157315,-0.102076095,0.074533375,-0.04759208,0.065023095,0.01418871,0.05400196,0.075213555,0.038988795,0.15509023,0.05821093,0.002693095,-0.034706805,3.8885,-0.0027068538166324,-0.00198155644824202,-0.00026507043078458,0.000286991882304568,-1.37678928915786e-05,-1.02816113668599e-05,-0.498620877009455
