"","pop","sex","ind","block","new_ID","pop_yr","tail","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","CSize","up_diff_m","up_diff_f","up_reg","dn_diff_m","dn_diff_f","dn_reg","ds_proj"
"437","fvw","F","0239","2","fvw_F_2_0239","fvw14","R",-0.0535264,-0.10599126,-0.2171137,-0.02929643,-0.23707808,0.01332609,-0.16692997,0.08490843,0.12561628,0.05618339,0.19746635,0.04196382,-2.968e-05,-0.05601928,-0.00407035,-0.01424489,0.08776606,0.00057221,0.08644995,0.01698655,0.15111266,0.01618986,0.17552742,-0.01360328,0.20162658,-0.01976985,0.18281474,-0.07230111,0.14702608,-0.10411998,0.09960015,-0.11916598,0.05028862,-0.12095342,0.00124874,-0.1160478,-0.09304769,-0.0966032,-0.13790772,-0.08171417,-0.1813579,-0.05935578,-0.23295228,-0.0057987,-0.21740649,0.05338152,-0.18625899,0.076203,-0.10069608,0.09801973,-0.05285138,0.09793997,-0.00340669,0.09283898,0.05726054,0.08241743,0.15278491,0.03369643,0.19899575,0.01926916,-0.02869663,-0.0740969,0.05685062,-0.03663394,0.1149588,-0.02254145,-0.14787733,-0.01962337,-0.07492578,-0.01258697,0.04298368,-0.00721587,0.14157219,-0.00027504,-0.17605303,0.02726997,-0.11872315,0.03205693,-0.05321638,0.03272927,0.01960385,0.02989418,0.11663952,0.01614796,-0.11053586,0.07567711,-0.05379058,0.0684823,0.01070362,0.05870171,0.07405351,0.04291919,0.15906282,0.05604798,-0.00356134,-0.0358645,5.0045,-0.00299701545201006,-0.00231933111828482,-0.000248681945647208,0.000661221504679466,0.000328638567764992,3.22824115410487e-05,-0.516034847429811
"438","cmo","M","0243","2","cmo_M_2_0243","cmo14","R",-0.05890862,-0.11241408,-0.21755988,-0.02775876,-0.23268391,0.01704044,-0.15491582,0.0909347,0.11932499,0.0620956,0.19530699,0.04844119,0.00172963,-0.05789463,-0.00625549,-0.01628774,0.09366401,0.00165159,0.09210102,0.01740864,0.14925815,0.01853087,0.16996897,-0.01119505,0.19752339,-0.02054941,0.18148457,-0.07289446,0.14599198,-0.1045068,0.09956273,-0.12387295,0.04907587,-0.12839269,-0.00095938,-0.12361978,-0.09636758,-0.10303965,-0.14168108,-0.08665382,-0.18450793,-0.06140835,-0.23005021,-0.00394476,-0.21714515,0.05127835,-0.18783434,0.07569118,-0.10240341,0.1012285,-0.05384959,0.10161219,-0.00384184,0.09620942,0.05739806,0.08514359,0.15458254,0.03581826,0.19550278,0.02500007,-0.03221942,-0.08110712,0.05176021,-0.03917353,0.11011697,-0.02383094,-0.14823048,-0.01889218,-0.07485297,-0.01499052,0.04373819,-0.00876597,0.14173108,0.00366322,-0.1708392,0.02697751,-0.11443715,0.03033127,-0.05009459,0.03055777,0.02135038,0.02797971,0.11677166,0.01793233,-0.10135164,0.07806734,-0.04706464,0.06947388,0.01458044,0.0590665,0.07534154,0.04410988,0.15479265,0.06294939,-0.00460448,-0.03800017,4.1745,-0.00195833344212601,-0.00131551750733447,-9.9199948396007e-05,-0.000161691874761314,-0.000461703781588376,-6.8814958233341e-05,-0.419017743844823
"439","fvw","F","0258","2","fvw_F_2_0258","fvw14","R",-0.051131305,-0.11067258,-0.21936213,-0.026265565,-0.23382539,0.02122345,-0.16111662,0.08918194,0.124464745,0.055564815,0.1936483,0.04826171,-0.00042806,-0.05981742,-0.003640435,-0.017744465,0.088685905,0.000720015,0.08662803,0.01696257,0.15087815,0.019792675,0.169630175,-0.011581645,0.20058496,-0.0194168,0.182518185,-0.07175253,0.14765945,-0.10410425,0.100768915,-0.12250166,0.050591535,-0.12544034,0.00096417,-0.12036886,-0.09411997,-0.10039841,-0.13942809,-0.084977695,-0.18287664,-0.06125587,-0.2311421,-0.00494273,-0.217566845,0.05252108,-0.187478295,0.076874345,-0.101352355,0.100717285,-0.05300075,0.10026876,-0.003270415,0.09428999,0.057566335,0.08279206,0.15408374,0.0342961,0.19606481,0.024683895,-0.02747091,-0.079161765,0.054555025,-0.039031255,0.111080875,-0.02407969,-0.149327355,-0.019448345,-0.075960325,-0.015273695,0.042815865,-0.01090184,0.14030031,0.002100525,-0.172683495,0.02968689,-0.115923265,0.03230538,-0.05121055,0.032229005,0.02063679,0.02938151,0.116602825,0.01811966,-0.10632881,0.07742964,-0.050718115,0.06942702,0.012338635,0.05883624,0.07436874,0.0432939,0.156133435,0.057654635,-0.004207675,-0.03947768,4.8655,-0.00221368079919013,-0.00155645282229767,-0.000150049796205718,0.000105157630707657,-0.000204054542516439,-4.0813083716082e-05,-0.443741829566664
"440","fvw","F","0260","2","fvw_F_2_0260","fvw14","R",-0.046893185,-0.110294985,-0.21911512,-0.025811305,-0.237662995,0.02304713,-0.160687195,0.08826007,0.1241567,0.057223555,0.19519716,0.048172605,0.001891875,-0.061259985,-0.00177068,-0.01647888,0.087932855,-0.000620975,0.086317995,0.01664396,0.1485096,0.01877088,0.171345055,-0.01106375,0.19918166,-0.020340655,0.18259598,-0.07215764,0.147494825,-0.104684505,0.10012,-0.121326175,0.05029361,-0.12459891,0.00081369,-0.11973244,-0.093422705,-0.09801404,-0.138083285,-0.08188243,-0.18123483,-0.05869155,-0.23294167,-0.005450195,-0.2190279,0.05509246,-0.187000225,0.077634145,-0.100692725,0.098262495,-0.052782675,0.09766416,-0.00330837,0.092134755,0.057408905,0.081563915,0.15468073,0.03580023,0.196587385,0.02424086,-0.02405277,-0.078932335,0.05760459,-0.039918995,0.11335479,-0.024308955,-0.148962655,-0.01884267,-0.07569502,-0.01522314,0.0427368,-0.0100576,0.140182795,0.00146149,-0.17600545,0.03023218,-0.119010635,0.03168553,-0.05408623,0.030227975,0.017976935,0.02714331,0.11420612,0.017261935,-0.1060788,0.077322555,-0.051075445,0.068425085,0.011336525,0.057465145,0.073075355,0.043094375,0.157181025,0.06043749,-0.00259238,-0.039576185,5.191,-0.00220040696822627,-0.00156886905998369,-0.000178822566922907,0.000183004026494974,-0.000111759709004173,-2.41730549158413e-05,-0.447939497076529
"441","fvw","F","0268","2","fvw_F_2_0268","fvw14","R",-0.05239572,-0.108407895,-0.221210995,-0.02459077,-0.237411885,0.02165115,-0.16131562,0.08416046,0.122866055,0.057685485,0.199188455,0.046722175,-0.00101623,-0.05648454,-0.00491652,-0.01581412,0.088841055,0.00207833,0.08725895,0.017025855,0.1522826,0.018490715,0.17389026,-0.012040845,0.19973101,-0.02034695,0.181236925,-0.07238121,0.14618192,-0.104018585,0.099547875,-0.12118892,0.050021435,-0.123991085,0.000894775,-0.11893775,-0.093025575,-0.097935545,-0.137666225,-0.082476285,-0.180899945,-0.059882075,-0.232804565,-0.00696867,-0.217851815,0.05313967,-0.18574091,0.07450963,-0.10046868,0.094824445,-0.052911145,0.09494309,-0.003622815,0.09033031,0.056993305,0.08075574,0.153958975,0.035036655,0.19978104,0.022083735,-0.028747585,-0.075696065,0.05580165,-0.036226125,0.11377339,-0.022576375,-0.15090558,-0.016456675,-0.076853645,-0.01310515,0.04274891,-0.008837015,0.141706205,0.00152373,-0.175599085,0.029462095,-0.118115855,0.03213035,-0.05257258,0.03227333,0.02020121,0.028959695,0.11736444,0.017338645,-0.10771713,0.073229295,-0.051669155,0.066813585,0.011879515,0.057356085,0.074552775,0.04298494,0.15824059,0.059596975,-0.00350406,-0.03674353,5.171,-0.00280828207440512,-0.0020983015752931,-0.000217422162868819,0.000476007907503247,0.00015070333768264,6.10043035115355e-06,-0.504512458564248
"442","cmo","M","0270","2","cmo_M_2_0270","cmo14","R",-0.0558574,-0.110469245,-0.214699025,-0.033519165,-0.236103435,0.012552405,-0.15996226,0.090840745,0.11756012,0.060829415,0.194028245,0.046127615,0.008870465,-0.054648085,0.005082045,-0.01479338,0.09212994,0.001090085,0.091303795,0.016865095,0.15142615,0.016862605,0.169532545,-0.014202565,0.196132835,-0.02251285,0.179329785,-0.072104585,0.145514535,-0.10533333,0.098361785,-0.123926925,0.04798788,-0.12645153,-0.0016913,-0.1210468,-0.096666795,-0.10022461,-0.14173298,-0.084106745,-0.184880865,-0.059971645,-0.233290075,-0.00391346,-0.218356205,0.05263434,-0.188679915,0.076978885,-0.103002585,0.10272086,-0.05435623,0.102848735,-0.004391175,0.096966895,0.05663639,0.08507503,0.15253829,0.033843115,0.195048825,0.02163228,-0.0286033,-0.079854035,0.05352055,-0.038295595,0.1110336,-0.024430535,-0.14494094,-0.021227635,-0.072393485,-0.01408215,0.04477691,-0.008519125,0.14107338,0.000403675,-0.17422662,0.026950105,-0.1169047,0.03168321,-0.051447375,0.031741635,0.02122256,0.029125165,0.11821449,0.01701673,-0.105501375,0.078800715,-0.049779845,0.070812515,0.013420715,0.06000104,0.07552774,0.043895945,0.15319724,0.060801365,0.00399703,-0.0354662,4.34825,-0.0020400772474555,-0.00142739236044963,-0.000157699829572968,3.53945899533123e-05,-0.000272417234591146,-2.99522095787821e-05,-0.43701823933755
"443","fvw","F","0272","2","fvw_F_2_0272","fvw14","R",-0.049764075,-0.106449765,-0.223365575,-0.02346268,-0.238594385,0.01893595,-0.162829565,0.086909755,0.12246968,0.0563076,0.19760689,0.044572065,0.004674135,-0.057794515,0.002211565,-0.0170296,0.08765812,0.00092513,0.08630791,0.01550441,0.153372375,0.016334245,0.173609715,-0.011810135,0.20011011,-0.0179994,0.179854945,-0.070134125,0.145244305,-0.102091365,0.098468995,-0.117817805,0.04935052,-0.120251765,0.00043835,-0.11552303,-0.093611115,-0.096143675,-0.138453155,-0.081462675,-0.182039885,-0.05951776,-0.23418379,-0.00623431,-0.218771135,0.054287755,-0.187134605,0.07677129,-0.101501885,0.09742265,-0.053947505,0.09654522,-0.00489352,0.090533935,0.05531615,0.079499195,0.15202348,0.03537552,0.19923732,0.021875345,-0.024668345,-0.07628918,0.05845136,-0.038945915,0.11510604,-0.02443389,-0.15135015,-0.01872399,-0.077008765,-0.01535658,0.0430475,-0.00952892,0.141522045,0.00145365,-0.17668906,0.02820114,-0.1188325,0.030838335,-0.05288521,0.03023337,0.02030363,0.02678459,0.118039205,0.01551742,-0.10855351,0.07586982,-0.0520178,0.06812349,0.01202617,0.057278905,0.075191945,0.04202444,0.157156045,0.05693344,0.002297045,-0.0380576,4.89675,-0.00285860221748341,-0.00211975386989409,-0.000267599973844368,0.000515444759731241,0.000203969605675095,1.26239319140035e-05,-0.514995058961278
"444","cmo","M","0276","2","cmo_M_2_0276","cmo14","R",-0.050270785,-0.111152675,-0.21939125,-0.02773523,-0.234479545,0.01799386,-0.157775075,0.08970429,0.11938363,0.06265052,0.196603355,0.045725685,0.00285636,-0.058368945,-0.001023305,-0.016295815,0.089373095,0.000916545,0.087358705,0.01685,0.150560005,0.01805134,0.169349885,-0.013655965,0.197220225,-0.022519155,0.181402405,-0.072015805,0.146370335,-0.10411398,0.09929783,-0.1209629,0.049498885,-0.12366918,-8.0175e-05,-0.11936462,-0.095619455,-0.10142981,-0.141341895,-0.08645975,-0.18493707,-0.062127425,-0.231867245,-0.004184275,-0.217437215,0.052414155,-0.18728622,0.076040325,-0.101974105,0.101415595,-0.05349552,0.10224406,-0.003484095,0.09722203,0.057747755,0.0862401,0.154045865,0.03525761,0.19682461,0.02088474,-0.0269972,-0.07907667,0.05485662,-0.03938481,0.11122265,-0.025144055,-0.14902483,-0.02011515,-0.07561331,-0.015662195,0.042840635,-0.00894369,0.140718425,0.001273915,-0.17338346,0.027775165,-0.11657123,0.03113661,-0.051745345,0.03128197,0.02023758,0.028406485,0.11635485,0.017108285,-0.104058205,0.07621286,-0.048906955,0.06859867,0.01368279,0.05897911,0.07547161,0.044626975,0.155372135,0.061176035,-0.001886755,-0.037804825,4.3575,-0.0019750620662946,-0.00133326260711167,-0.000139870245091039,-2.5331020475826e-05,-0.000322883179585044,-4.35841739326388e-05,-0.421935830244203
"445","fvw","F","0279","2","fvw_F_2_0279","fvw14","R",-0.05473256,-0.10865145,-0.22006254,-0.02447301,-0.23429824,0.01732466,-0.16431404,0.08506988,0.12339336,0.05892172,0.19563198,0.04763569,0.00399817,-0.05445623,0.00057375,-0.01509427,0.086605,-0.00013466,0.08449805,0.01623997,0.1504228,0.01753191,0.17111516,-0.01472821,0.20161576,-0.02178147,0.1833003,-0.07319306,0.14792577,-0.10548683,0.10039092,-0.12249984,0.05044118,-0.12412118,0.00101417,-0.11885577,-0.09399881,-0.09948784,-0.13914174,-0.08410856,-0.18232918,-0.06036251,-0.23112455,-0.00480308,-0.21653066,0.05190446,-0.18605041,0.07497693,-0.10085156,0.09849746,-0.0527191,0.09912111,-0.00290109,0.09453518,0.0582324,0.08433544,0.15509722,0.03526228,0.19784324,0.02198319,-0.03066243,-0.07547332,0.05419963,-0.03785673,0.11181007,-0.02398223,-0.14920226,-0.02010074,-0.07571663,-0.01541702,0.04280741,-0.00894484,0.1408118,0.0001808,-0.17382414,0.02856092,-0.11702137,0.03208941,-0.05222883,0.03193774,0.01962109,0.02760233,0.11568562,0.01666498,-0.1083554,0.07726404,-0.05226345,0.06937304,0.01130069,0.05838358,0.07396567,0.04313497,0.15709342,0.06093339,-0.00106564,-0.03545223,4.785,-0.00229568494473708,-0.00166788847993963,-0.000164799096063626,0.000306623432297094,-1.54964187493563e-05,-9.37333790591205e-06,-0.460168001603537
"446","fvw","F","0283","2","fvw_F_2_0283","fvw14","R",-0.046984475,-0.113971085,-0.21971354,-0.022842355,-0.23256139,0.024717715,-0.153681405,0.091236185,0.12159605,0.06096936,0.197640135,0.051314495,-0.000495715,-0.06278495,-0.012188265,-0.01971759,0.080438885,-0.00230612,0.07840844,0.016848595,0.15030466,0.01897065,0.17062667,-0.01221281,0.200673685,-0.02074736,0.183882965,-0.071476705,0.147693485,-0.10206822,0.10108153,-0.11837714,0.051627825,-0.123922475,0.001735185,-0.121555035,-0.094159455,-0.10314821,-0.13980852,-0.087126275,-0.18290952,-0.061763685,-0.22951584,-0.003916965,-0.217397165,0.053653845,-0.18659118,0.07732013,-0.10043569,0.100730305,-0.05205623,0.10088313,-0.002157785,0.09561535,0.05898326,0.0847446,0.155769595,0.035518645,0.199344165,0.02507527,-0.025266995,-0.081385665,0.05621538,-0.040502385,0.11227157,-0.024959695,-0.151285985,-0.0180378,-0.078351985,-0.017187175,0.03998023,-0.01136653,0.13844775,0.001033005,-0.17337608,0.02914574,-0.116991,0.03055532,-0.05274663,0.030166395,0.018444125,0.026177055,0.113821345,0.01710422,-0.101762885,0.07609033,-0.047286095,0.06844977,0.01439651,0.05830262,0.07526327,0.04376035,0.15706166,0.064978895,-0.00798453,-0.041985765,4.52225,-0.00159846973553141,-0.000954339173813726,-8.13224160508876e-05,-0.00027006219351624,-0.000556775286903542,-8.53602335901996e-05,-0.362175572945763
"447","cmo","M","0291","2","cmo_M_2_0291","cmo14","R",-0.05454349,-0.10783792,-0.21203391,-0.03735783,-0.23959447,0.01077182,-0.15717537,0.08976308,0.12036396,0.06032549,0.19558076,0.04766606,0.00471501,-0.0558338,9.277e-05,-0.01671875,0.09200906,-0.0005653,0.08989902,0.01594514,0.14582487,0.01717616,0.1731248,-0.01533609,0.19706757,-0.02662951,0.1806227,-0.07271167,0.14565386,-0.10472905,0.09857195,-0.12134718,0.04884942,-0.1237315,-0.00051364,-0.11855244,-0.09496925,-0.09743383,-0.13997921,-0.0819891,-0.18376149,-0.05938486,-0.23622354,-0.00500821,-0.21780482,0.05398182,-0.18670358,0.07662154,-0.10133963,0.10098809,-0.05302676,0.10131129,-0.00324649,0.09563351,0.05768906,0.08422946,0.15480611,0.03583789,0.19868915,0.02019877,-0.02818306,-0.07689068,0.05567274,-0.03758331,0.11350818,-0.02382601,-0.14426716,-0.02085299,-0.07144153,-0.01449631,0.04537514,-0.00976724,0.14184189,0.00013257,-0.17766098,0.0267059,-0.12058971,0.03237113,-0.05531733,0.03226664,0.01701567,0.02817771,0.11366218,0.01619342,-0.10314904,0.08065453,-0.04906799,0.0716606,0.0122136,0.05992378,0.07263912,0.04428484,0.15579639,0.06282987,-0.00069252,-0.03706755,3.9875,-0.00212123552743843,-0.00156015166852484,-0.000177752198259909,0.000108033758818074,-0.000176789047510374,-9.41106411801009e-06,-0.438026711485062
"448","fvw","F","0292","2","fvw_F_2_0292","fvw14","R",-0.053304535,-0.11103023,-0.221055905,-0.02279046,-0.23403758,0.01845562,-0.16073264,0.086007935,0.122468695,0.06024286,0.19618433,0.04683714,-0.001124415,-0.060182935,-0.00261293,-0.015871455,0.090889875,0.00097394,0.089962205,0.016908025,0.15252271,0.018937655,0.172199665,-0.0116094,0.1975528,-0.02260246,0.180555695,-0.072577915,0.144789325,-0.103371515,0.098413785,-0.12052052,0.048946625,-0.12457784,-0.000473195,-0.12053644,-0.095164045,-0.100921395,-0.140192905,-0.0852319,-0.183147985,-0.06108453,-0.23056073,-0.00480176,-0.21741465,0.05205203,-0.18673828,0.07494589,-0.101551205,0.09721663,-0.05368777,0.0979465,-0.004086865,0.09394846,0.056954375,0.084730525,0.153314525,0.035138505,0.197242615,0.022334725,-0.028359415,-0.079630175,0.054716095,-0.038237655,0.112219005,-0.022702345,-0.150221395,-0.017746275,-0.076267615,-0.014309265,0.043237755,-0.00860416,0.14175036,0.00261917,-0.17254248,0.02953052,-0.11542954,0.032880945,-0.0503059,0.032579015,0.021868765,0.028110855,0.118458675,0.017818235,-0.10681676,0.07462738,-0.05081509,0.068032535,0.012687115,0.05857564,0.075371255,0.04436754,0.157123525,0.06185371,-0.002785965,-0.03873137,5.003,-0.00246811512865623,-0.00177498816728086,-0.000167210447000156,0.000221481016565322,-8.71744350975085e-05,-1.99926238049067e-05,-0.473867166996692
"449","pho","M","0295","2","pho_M_2_0295","pho14","R",-0.05396552,-0.11277576,-0.21326194,-0.03098265,-0.22879838,0.014549555,-0.16093075,0.08537107,0.12177332,0.062044185,0.19493396,0.052558855,-0.000824365,-0.059540265,-0.00593176,-0.01765798,0.09460729,0.00194422,0.09300285,0.01908257,0.149376005,0.021417605,0.17178254,-0.008412185,0.20059133,-0.01913241,0.1841786,-0.069231795,0.147061365,-0.10360943,0.09940171,-0.120315635,0.0481404,-0.12457358,-0.00286484,-0.121175925,-0.095783905,-0.10309176,-0.141365,-0.08676061,-0.1813987,-0.06301968,-0.22540947,-0.009189765,-0.215703695,0.04544707,-0.19306867,0.067022375,-0.11073812,0.098967775,-0.06101916,0.101864135,-0.0091367,0.097831625,0.055519675,0.0872763,0.15475331,0.03775496,0.197278175,0.02692348,-0.030631095,-0.08204812,0.05104022,-0.03861198,0.11008098,-0.02184253,-0.146678925,-0.02300863,-0.07792234,-0.017935895,0.0420937,-0.00934549,0.143899375,0.00439485,-0.16837674,0.026570445,-0.110245575,0.03080385,-0.04484715,0.031290525,0.02476664,0.029287985,0.118353185,0.02018921,-0.10763688,0.07564956,-0.051772575,0.069495845,0.01147513,0.060908155,0.07373696,0.046786525,0.156081545,0.06571434,-0.005616015,-0.038884995,3.8845,-0.00227579552682683,-0.00161109009675494,-0.000106722327016233,9.96005694611211e-06,-0.000287932660469186,-4.61520805628757e-05,-0.448456879457931
"450","fvw","F","0299","2","fvw_F_2_0299","fvw14","R",-0.04660779,-0.10852676,-0.22293396,-0.02154292,-0.237200015,0.02394538,-0.161112045,0.08580838,0.120985685,0.05855397,0.193604425,0.04826866,0.00333744,-0.0571713,-0.007537365,-0.01601674,0.085338635,-0.001483995,0.08424957,0.017500305,0.153574605,0.01876819,0.170971255,-0.010749265,0.200495795,-0.0200956,0.185470585,-0.07432656,0.14908059,-0.1070337,0.10091903,-0.123790955,0.05081829,-0.124919615,0.00165409,-0.11840021,-0.09264544,-0.097082405,-0.137517475,-0.081919515,-0.180949995,-0.059496825,-0.23246672,-0.006235995,-0.218932315,0.054340825,-0.186479305,0.07624598,-0.100312575,0.095448585,-0.052523735,0.095193815,-0.002997565,0.09058539,0.057858925,0.081039085,0.15451772,0.03393901,0.196317245,0.02645481,-0.024088345,-0.076697995,0.0573985,-0.03765084,0.11348092,-0.02412194,-0.15269317,-0.01675777,-0.078792705,-0.01443906,0.040696315,-0.00959327,0.13974005,0.00086917,-0.17583067,0.03046979,-0.118225875,0.03200989,-0.05259668,0.03111935,0.020209805,0.02761222,0.117505485,0.0178547,-0.10633504,0.07357917,-0.05024047,0.0659934,0.013374485,0.056193085,0.07628667,0.042412045,0.154764865,0.061134315,-0.00363171,-0.037286275,5.01375,-0.00238715869345628,-0.00165766510586082,-0.000184654444935274,0.000309518754180798,-3.36201258673295e-05,-1.57205744096146e-05,-0.462098830505102
"451","fvw","F","0301","2","fvw_F_2_0301","fvw14","R",-0.059207815,-0.10792098,-0.220641485,-0.026950555,-0.23555432,0.01684112,-0.16122412,0.08570066,0.12300132,0.057723735,0.196450795,0.04693172,0.00160486,-0.05531874,0.000226905,-0.01381464,0.090931035,0.00167277,0.08972786,0.018079195,0.15401133,0.018874635,0.170854895,-0.012231785,0.20075245,-0.02075956,0.18087853,-0.07256953,0.145394935,-0.103889875,0.09875914,-0.12112398,0.049163985,-0.124338515,-0.00014798,-0.11949166,-0.09449456,-0.098983845,-0.139501345,-0.083835315,-0.18309343,-0.06116852,-0.23268003,-0.0059436,-0.21716535,0.051286,-0.186745075,0.074349165,-0.10176097,0.097230375,-0.053888355,0.097499605,-0.00437446,0.0926034,0.05642437,0.082412215,0.1528452,0.034386185,0.197980835,0.023046035,-0.03297819,-0.07647328,0.052618935,-0.038451525,0.111025265,-0.024240615,-0.149590175,-0.018790865,-0.07574504,-0.0139927,0.043449015,-0.007796735,0.14168107,0.001750585,-0.17378201,0.028207655,-0.116261185,0.03170937,-0.050663225,0.031599145,0.02216237,0.028992255,0.11942927,0.01844204,-0.106033435,0.07562599,-0.049813505,0.068367935,0.013946195,0.05827082,0.07672912,0.043209645,0.15698436,0.05846633,-0.001688,-0.035191755,5.2535,-0.0026936826438444,-0.00197741858616805,-0.000196554876182215,0.000366853192973921,3.14190499451001e-05,-6.81076647424556e-06,-0.498995189862692
"452","fvw","F","0303","2","fvw_F_2_0303","fvw14","R",-0.056449445,-0.10960732,-0.220075395,-0.02536557,-0.23391901,0.01983715,-0.15957611,0.087009015,0.12338011,0.057914065,0.196009825,0.04738609,-0.00448611,-0.057095485,-0.00517696,-0.016905905,0.08983444,0.001261755,0.08832709,0.01739811,0.152515665,0.0186939,0.170419285,-0.011844755,0.202201525,-0.017384685,0.182037,-0.0713855,0.147531095,-0.10381673,0.100696045,-0.12151956,0.050817235,-0.12456629,0.001249915,-0.120063025,-0.09384113,-0.10073075,-0.13915747,-0.08543581,-0.18256227,-0.06165594,-0.231080425,-0.005437815,-0.21670738,0.05164249,-0.186223545,0.074880795,-0.101002045,0.098862735,-0.052852835,0.09920193,-0.00314432,0.093928735,0.057769795,0.08309483,0.15469832,0.03525129,0.19844717,0.02194581,-0.03345813,-0.07623397,0.05234416,-0.038270885,0.11024468,-0.023266455,-0.14983174,-0.02062465,-0.07612702,-0.015691845,0.042908515,-0.00904624,0.141555855,0.002437335,-0.172575765,0.02805035,-0.11560017,0.031152105,-0.050608555,0.031715695,0.021515165,0.028012045,0.11792955,0.017908325,-0.105068715,0.077343365,-0.04950025,0.06873474,0.01342071,0.057237135,0.07551024,0.0419504,0.157007065,0.06009622,-0.00934566,-0.03699722,4.88325,-0.00253770450388406,-0.00182910261244125,-0.000159118909971272,0.000224965748413406,-0.000107939642666696,-3.64795521506687e-05,-0.471172667520419
"453","cmo","M","0304","2","cmo_M_2_0304","cmo14","R",-0.05322157,-0.1124564,-0.217433265,-0.029683195,-0.234354365,0.018392875,-0.15174563,0.09343697,0.120062865,0.063225565,0.19037605,0.05135245,0.003360725,-0.059376375,-0.001099405,-0.018666125,0.093231845,-0.00106356,0.091194265,0.015871595,0.14532389,0.018175295,0.16728703,-0.01387505,0.19748729,-0.021343075,0.18175803,-0.0715275,0.14802294,-0.10524519,0.10073056,-0.12492941,0.04976484,-0.12777866,-0.000305455,-0.12242349,-0.09610002,-0.102140545,-0.14171123,-0.086015135,-0.18505776,-0.06104043,-0.23209039,-0.003350805,-0.21731124,0.05255161,-0.18759749,0.07668292,-0.10224287,0.10394946,-0.05327207,0.10511776,-0.00283477,0.099978155,0.058822945,0.08865053,0.15536625,0.03601976,0.19297224,0.02423935,-0.02904381,-0.08086276,0.053082805,-0.04157867,0.10942574,-0.02656207,-0.147365735,-0.022084035,-0.074189265,-0.01786385,0.044114615,-0.01189178,0.141216335,0.00049113,-0.17226034,0.02819391,-0.116135455,0.0311654,-0.052145425,0.030659585,0.0188705,0.02748991,0.11374228,0.01680263,-0.100185855,0.078408385,-0.04688577,0.070098915,0.01356469,0.059927745,0.073299955,0.04570527,0.153030055,0.064843205,-0.00151954,-0.039672275,3.87625,-0.00135848288023311,-0.000795098255309333,-7.27560137626358e-05,-0.000407361504230819,-0.000675849939000222,-9.02851938047862e-05,-0.372867888883377
"454","fvw","F","0307","2","fvw_F_2_0307","fvw14","R",-0.056342975,-0.10951485,-0.219234785,-0.02711139,-0.23468217,0.017224955,-0.163251055,0.087805275,0.12203453,0.0585591,0.195981585,0.045150775,0.008710565,-0.055420565,0.002581265,-0.01588984,0.09352149,-0.00015551,0.09189333,0.016529395,0.152297675,0.01645912,0.17219888,-0.012207985,0.19848481,-0.019660995,0.177655715,-0.070023275,0.143646115,-0.102044045,0.097409685,-0.119355985,0.04798027,-0.12285859,-0.00135556,-0.118839985,-0.09625436,-0.10047066,-0.14145544,-0.085131165,-0.184577675,-0.061052985,-0.231642625,-0.004353575,-0.21834996,0.052254095,-0.188448975,0.07620627,-0.103035075,0.099472445,-0.05503161,0.099389765,-0.0055207,0.094070115,0.05519163,0.083423115,0.151636075,0.035480915,0.197507395,0.02127981,-0.030001245,-0.07784326,0.05523536,-0.039872355,0.113024925,-0.024251275,-0.148207395,-0.017951415,-0.074301235,-0.013864165,0.045065765,-0.010281725,0.14279587,0.000339885,-0.172769745,0.02910149,-0.11553585,0.03249402,-0.050283085,0.031889265,0.022088805,0.02776331,0.1187293,0.016406275,-0.109243025,0.075294255,-0.052733935,0.068198165,0.01130928,0.05800185,0.074419235,0.04278005,0.156457115,0.05888247,0.004401845,-0.03630058,4.72025,-0.0026778937614494,-0.00199618106862785,-0.000219633176709326,0.000355953840436882,5.93668863595644e-05,-2.36693182103641e-06,-0.504340737106147
